applicant_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,num_credit_lines,debt_to_income,previous_defaults,home_ownership,loan_purpose,default
1533,67,71100.0,13.6,660,55300.0,60,5,0.062,0,Mortgage,Business,0
1534,27,72200.0,1.8,528,56800.0,60,5,0.211,0,Mortgage,Education,1
1535,61,57700.0,18.6,637,42700.0,60,4,0.139,0,Rent,Home improvement,0
1536,19,43100.0,1.0,772,35600.0,36,5,0.337,0,Mortgage,Business,0
1537,26,41000.0,0.0,691,35200.0,48,5,0.072,0,Mortgage,Car,0
1538,23,24700.0,2.6,557,11600.0,24,4,0.599,0,Mortgage,Debt consolidation,1
1539,55,32800.0,15.9,850,4300.0,36,2,0.162,0,Rent,Business,0
1540,50,35900.0,16.7,570,26200.0,24,3,0.565,0,Mortgage,Debt consolidation,0
1541,43,27900.0,8.0,651,16400.0,36,3,0.342,0,Mortgage,Medical,0
1542,30,61100.0,0.0,587,22800.0,60,7,0.186,1,Mortgage,Business,1
1543,22,89200.0,0.0,587,78400.0,60,8,0.271,0,Rent,Business,0
1544,48,31100.0,8.7,634,10500.0,36,5,0.162,0,Rent,Debt consolidation,0
1545,30,56500.0,7.0,721,46400.0,24,9,0.217,1,Rent,Car,0
1546,49,29200.0,4.2,773,16200.0,36,3,0.353,0,Rent,Home improvement,0
1547,54,42100.0,13.1,639,3400.0,24,8,0.241,0,Rent,Car,0
1548,63,34700.0,22.3,589,27100.0,12,2,0.272,0,Mortgage,Debt consolidation,0
1549,44,66200.0,10.4,708,46200.0,60,3,0.386,1,Rent,Home improvement,0
1550,18,,,711,20800.0,36,5,0.29,0,Rent,Debt consolidation,1
1551,32,81300.0,0.7,689,46500.0,12,6,0.093,0,Mortgage,Debt consolidation,0
1552,63,43400.0,13.2,692,10200.0,48,1,0.547,0,Mortgage,Home improvement,0
1553,46,35400.0,,661,8200.0,12,7,0.294,2,Mortgage,Medical,1
1554,50,26200.0,13.1,678,2000.0,36,4,0.081,0,Rent,Business,0
1555,42,55600.0,9.9,655,10100.0,24,6,0.086,1,Mortgage,Education,0
1556,26,76700.0,,756,25800.0,24,2,0.072,1,Mortgage,Debt consolidation,1
1557,65,56200.0,19.1,848,28600.0,36,5,0.437,0,Mortgage,Medical,0
1558,58,150200.0,12.6,684,24200.0,48,7,0.02,0,Own,Home improvement,0
1559,70,100200.0,24.4,669,52500.0,36,5,0.326,0,Rent,Education,0
1560,63,42000.0,26.2,690,11500.0,60,0,0.39,0,Mortgage,Medical,0
1561,33,41800.0,7.5,617,11100.0,60,7,0.138,0,Rent,Debt consolidation,0
1562,31,62000.0,3.3,731,53100.0,60,4,0.498,0,Rent,Home improvement,0
1563,31,32200.0,0.0,705,28800.0,60,4,0.203,2,Rent,Car,1
1564,66,87800.0,14.1,636,64900.0,60,7,0.221,0,Mortgage,Debt consolidation,0
1565,47,58700.0,16.3,742,5600.0,60,3,0.405,0,Mortgage,Home improvement,0
1566,42,55700.0,6.5,672,37300.0,24,3,0.111,0,Own,Car,0
1567,69,69100.0,,592,13900.0,24,6,0.388,0,Rent,Debt consolidation,0
1568,49,116000.0,14.4,698,61900.0,48,2,0.099,0,Mortgage,Business,0
1569,66,53400.0,23.6,689,43200.0,60,4,0.438,0,Mortgage,Business,0
1570,70,46300.0,20.2,747,17300.0,60,6,0.424,0,Mortgage,Debt consolidation,0
1571,22,104200.0,0.4,737,87500.0,36,3,0.094,0,Rent,Debt consolidation,0
1572,37,79500.0,7.8,661,51800.0,60,3,0.135,0,Mortgage,Medical,0
1573,56,41800.0,13.3,632,12800.0,48,3,0.226,0,Mortgage,Debt consolidation,0
1574,61,49100.0,15.5,670,6400.0,48,1,0.447,0,Own,Medical,0
1575,25,54100.0,4.0,699,40200.0,12,2,0.494,0,Mortgage,Car,0
1576,34,58700.0,7.0,709,25800.0,36,2,0.054,0,Mortgage,Debt consolidation,0
1577,47,24900.0,18.0,694,2800.0,12,4,0.295,0,Rent,Debt consolidation,0
1578,60,22700.0,18.1,663,3100.0,12,4,0.371,0,Rent,Business,0
1579,23,31500.0,5.0,750,27500.0,36,4,0.11,2,Own,Education,0
1580,49,30300.0,9.2,616,7800.0,12,4,0.341,1,Mortgage,Education,0
1581,33,35500.0,7.6,850,30900.0,60,3,0.38,0,Mortgage,Education,0
1582,29,67300.0,2.2,731,42300.0,36,4,0.124,2,Own,Car,0
1583,45,45100.0,12.0,580,13800.0,48,6,0.46,2,Rent,Medical,1
1584,39,54100.0,10.5,685,20400.0,24,8,0.367,0,Mortgage,Education,0
1585,51,26600.0,13.3,732,18900.0,60,3,0.318,0,Rent,Home improvement,0
1586,34,38900.0,,642,16300.0,36,2,0.212,0,Rent,Debt consolidation,0
1587,61,65800.0,21.5,550,7500.0,36,3,0.198,0,Rent,Business,0
1588,22,66000.0,4.0,587,16200.0,36,2,0.233,0,Mortgage,Debt consolidation,1
1589,63,34100.0,20.3,713,26600.0,36,8,0.322,0,Mortgage,Debt consolidation,1
1590,19,53100.0,1.0,530,34100.0,36,8,0.49,0,Rent,Debt consolidation,1
1591,57,147200.0,11.3,554,70000.0,48,5,0.054,0,Rent,Car,0
1592,36,48600.0,11.3,713,12600.0,60,4,0.276,0,Mortgage,Education,0
1593,38,34700.0,5.0,652,15700.0,36,2,0.099,0,Rent,Medical,0
1594,19,44900.0,0.0,614,32400.0,60,2,0.372,0,Mortgage,Debt consolidation,0
1595,55,51300.0,16.5,630,6100.0,36,5,0.223,0,Rent,Education,0
1596,26,45500.0,6.9,552,40700.0,24,7,0.097,0,Mortgage,Business,1
1597,52,48300.0,10.1,709,37700.0,36,5,0.418,0,Mortgage,Car,0
1598,56,23800.0,13.7,605,7600.0,36,7,0.263,0,Own,Education,0
1599,62,30300.0,17.9,627,23900.0,36,1,0.661,0,Rent,Debt consolidation,1
1600,55,45500.0,14.2,698,28600.0,60,4,0.275,0,Mortgage,Business,0
1601,33,,8.6,649,27800.0,36,3,0.235,0,Rent,Home improvement,0
1602,57,36900.0,25.9,614,6200.0,60,7,0.137,0,Rent,Debt consolidation,0
1603,61,44900.0,18.5,511,36800.0,12,3,0.072,0,Rent,Medical,0
1604,34,50500.0,4.2,699,21900.0,36,4,0.025,0,Own,Education,0
1605,24,76500.0,0.0,676,56100.0,12,6,0.052,0,Mortgage,Education,0
1606,65,46600.0,17.8,629,14200.0,36,3,0.342,0,Rent,Medical,0
1607,25,59800.0,0.0,587,18600.0,36,5,0.428,0,Mortgage,Car,0
1608,49,37400.0,13.8,671,32500.0,48,4,0.087,0,Rent,Business,0
1609,30,65300.0,6.2,708,30800.0,48,5,0.089,0,Mortgage,Medical,0
1610,24,59200.0,1.0,678,6000.0,24,2,0.297,0,Own,Home improvement,0
1611,59,75600.0,22.4,801,57500.0,24,5,0.274,0,Own,Car,0
1612,25,70000.0,0.6,726,17000.0,36,9,0.284,0,Mortgage,Business,0
1613,53,65800.0,13.6,661,52400.0,24,2,0.243,0,Rent,Car,0
1614,54,46700.0,16.3,729,38700.0,48,2,0.242,0,Rent,Car,0
1615,21,55400.0,3.0,674,6200.0,36,5,0.379,0,Rent,Home improvement,0
1616,27,83400.0,7.4,674,45500.0,60,1,0.4,0,Rent,Car,0
1617,60,35400.0,18.1,774,31300.0,60,6,0.62,0,Rent,Education,0
1618,44,35800.0,13.6,598,30100.0,36,6,0.158,0,Mortgage,Medical,0
1619,24,53700.0,0.4,672,26700.0,60,5,0.061,0,Rent,Business,0
1620,70,60300.0,23.6,765,37900.0,48,3,0.029,0,Mortgage,Car,0
1621,32,32500.0,8.3,695,18300.0,24,8,0.168,0,Mortgage,Business,0
1622,18,47200.0,0.0,640,10500.0,60,1,0.075,0,Mortgage,Business,0
1623,66,46800.0,14.2,534,28300.0,36,0,0.2,0,Own,Car,0
1624,18,16200.0,0.0,488,5400.0,48,1,0.131,0,Mortgage,Car,1
1625,47,43900.0,14.1,836,14800.0,48,7,0.567,0,Rent,Business,0
1626,70,45300.0,12.8,695,18400.0,60,2,0.668,0,Mortgage,Medical,0
1627,48,45200.0,13.5,623,35000.0,48,5,0.213,0,Mortgage,Debt consolidation,1
1628,48,99500.0,15.2,698,25100.0,60,5,0.265,0,Rent,Education,0
1629,38,26700.0,6.3,594,7000.0,36,2,0.062,0,Mortgage,Car,0
1630,24,32500.0,1.1,644,1800.0,60,3,0.217,0,Rent,Debt consolidation,0
1631,48,13300.0,8.8,595,2400.0,48,2,0.564,0,Rent,Car,1
1632,65,38500.0,17.2,557,34000.0,48,5,0.345,0,Own,Business,0
1633,22,40200.0,,502,16800.0,60,7,0.328,0,Own,Debt consolidation,1
1634,64,38000.0,16.4,542,8200.0,24,4,0.278,0,Mortgage,Car,0
1635,39,85300.0,6.2,752,74300.0,36,5,0.249,0,Rent,Home improvement,0
1636,46,75400.0,10.4,591,5500.0,60,2,0.772,0,Rent,Education,0
1637,26,51000.0,2.4,713,23500.0,60,4,0.437,0,Mortgage,Education,0
1638,50,40700.0,18.4,747,29900.0,48,3,0.55,0,Rent,Debt consolidation,0
1639,27,81900.0,2.4,671,57900.0,36,5,0.257,0,Mortgage,Business,1
1640,32,48500.0,6.6,646,10200.0,24,6,0.338,0,Rent,Education,1
1641,56,32600.0,13.5,681,21200.0,36,2,0.136,0,Own,Car,0
1642,20,20800.0,0.0,637,12000.0,36,4,0.342,0,Rent,Medical,0
1643,41,39300.0,4.1,766,24500.0,60,3,0.178,0,Rent,Home improvement,0
1644,49,71500.0,,820,19700.0,36,6,0.484,0,Rent,Car,0
1645,24,153000.0,0.0,786,113100.0,36,2,0.423,0,Rent,Car,0
1646,33,50600.0,6.6,498,26600.0,36,7,0.203,0,Rent,Education,0
1647,36,33400.0,10.4,635,22300.0,60,3,0.163,0,Mortgage,Car,0
1648,53,27100.0,8.6,670,23000.0,36,4,0.248,0,Own,Education,1
1649,69,,18.8,707,50200.0,24,3,0.352,0,Mortgage,Debt consolidation,0
1650,62,20300.0,13.5,532,14500.0,36,0,0.029,0,Mortgage,Education,0
1651,28,64500.0,3.2,531,19100.0,36,4,0.095,0,Own,Education,0
1652,18,73800.0,0.0,775,7100.0,36,6,0.29,0,Rent,Education,0
1653,20,61000.0,0.0,625,32800.0,48,3,0.195,0,Mortgage,Debt consolidation,0
1654,49,43900.0,12.3,551,3500.0,24,8,0.537,0,Rent,Debt consolidation,1
1655,26,65000.0,7.6,582,42700.0,36,0,0.388,0,Mortgage,Home improvement,0
1656,30,53400.0,6.2,701,36100.0,36,7,0.249,0,Mortgage,Medical,0
1657,62,33200.0,15.3,604,17500.0,36,1,0.249,0,Mortgage,Debt consolidation,0
1658,64,123600.0,18.9,689,23800.0,36,6,0.228,2,Rent,Debt consolidation,1
1659,62,41100.0,15.1,592,32600.0,48,4,0.035,0,Rent,Debt consolidation,0
1660,31,72200.0,6.5,530,40200.0,24,5,0.099,0,Own,Home improvement,1
1661,50,14600.0,14.3,784,7100.0,24,4,0.126,0,Own,Debt consolidation,0
1662,50,92800.0,8.7,702,49400.0,48,4,0.372,0,Mortgage,Home improvement,0
1663,27,102200.0,4.1,643,12300.0,60,3,0.126,0,Rent,Education,0
1664,47,49800.0,11.2,628,33800.0,12,8,0.147,0,Rent,Medical,0
1665,45,64800.0,12.4,787,6600.0,12,1,0.153,1,Rent,Education,0
1666,38,64800.0,10.5,717,35100.0,60,5,0.062,0,Mortgage,Business,0
1667,57,35500.0,17.0,762,6900.0,24,2,0.187,0,Rent,Business,0
1668,53,64400.0,13.1,623,14600.0,60,3,0.437,0,Rent,Education,0
1669,46,32700.0,14.0,674,8100.0,60,7,0.084,0,Mortgage,Education,0
1670,56,36200.0,12.6,702,2300.0,24,3,0.195,1,Rent,Debt consolidation,0
1671,58,86100.0,12.0,626,69600.0,24,6,0.152,0,Rent,Debt consolidation,0
1672,48,79800.0,2.4,662,58500.0,60,3,0.347,0,Rent,Education,0
1673,32,34400.0,,623,2600.0,24,3,0.339,0,Mortgage,Debt consolidation,0
1674,58,34000.0,13.5,702,3300.0,36,4,0.342,0,Rent,Home improvement,0
1675,56,35500.0,16.4,564,25400.0,24,5,0.407,1,Mortgage,Business,1
1676,70,70700.0,14.9,716,3900.0,36,4,0.373,0,Rent,Business,0
1677,25,29700.0,0.9,695,13300.0,60,7,0.289,0,Rent,Debt consolidation,0
1678,40,58600.0,10.2,654,8300.0,48,3,0.288,1,Mortgage,Debt consolidation,0
1679,66,71200.0,16.1,706,39400.0,12,3,0.241,0,Rent,Car,0
1680,45,46900.0,12.0,641,42100.0,36,8,0.535,0,Mortgage,Home improvement,1
1681,67,81200.0,17.9,616,15900.0,48,1,0.417,0,Rent,Debt consolidation,0
1682,18,42100.0,0.0,713,36300.0,24,4,0.094,0,Mortgage,Business,0
1683,19,44000.0,1.0,717,34600.0,48,4,0.18,1,Rent,Car,0
1684,60,30100.0,19.7,629,26700.0,36,3,0.03,1,Rent,Business,0
1685,36,81500.0,7.5,623,57200.0,12,6,0.254,0,Mortgage,Business,1
1686,45,33400.0,8.4,655,26000.0,60,5,0.353,0,Own,Car,0
1687,40,58400.0,7.4,626,32400.0,36,2,0.109,0,Rent,Debt consolidation,0
1688,39,47300.0,10.3,792,37200.0,24,6,0.221,0,Mortgage,Education,0
1689,67,29000.0,16.5,695,4200.0,12,5,0.423,0,Rent,Debt consolidation,0
1690,22,36200.0,1.1,671,24600.0,36,3,0.567,0,Mortgage,Business,0
1691,58,97900.0,14.8,595,57200.0,36,4,0.247,0,Own,Education,0
1692,65,54200.0,18.5,729,5500.0,24,7,0.056,1,Rent,Car,0
1693,52,29600.0,10.6,621,8800.0,48,4,0.065,0,Own,Education,0
1694,38,,2.4,618,13300.0,36,3,0.23,0,Own,Education,0
1695,26,45600.0,4.8,732,18000.0,24,3,0.208,0,Own,Education,0
1696,54,275700.0,17.3,701,60300.0,48,0,0.292,0,Rent,Debt consolidation,0
1697,42,56500.0,4.2,470,16000.0,48,5,0.257,0,Mortgage,Education,1
1698,25,40500.0,3.9,657,12200.0,36,4,0.307,0,Rent,Debt consolidation,0
1699,37,99700.0,10.8,680,55800.0,60,6,0.293,0,Rent,Business,0
1700,68,19500.0,21.8,643,3200.0,24,1,0.282,0,Mortgage,Debt consolidation,1
1701,32,51400.0,4.3,683,13100.0,12,6,0.257,1,Mortgage,Debt consolidation,0
1702,27,132900.0,0.8,525,42500.0,12,4,0.311,0,Mortgage,Medical,0
1703,54,46300.0,14.6,444,20000.0,36,11,0.184,0,Rent,Home improvement,1
1704,28,20600.0,4.7,592,1700.0,36,6,0.725,1,Rent,Business,0
1705,66,40200.0,19.5,693,36200.0,12,2,0.185,0,Rent,Business,0
1706,63,101400.0,17.5,412,31000.0,36,7,0.352,0,Mortgage,Education,0
1707,70,59200.0,17.6,603,17400.0,60,4,0.324,1,Own,Debt consolidation,0
1708,66,32200.0,20.5,516,16800.0,48,2,0.423,0,Rent,Medical,0
1709,30,34800.0,6.2,651,27000.0,48,3,0.504,1,Rent,Home improvement,1
1710,29,37100.0,5.0,827,16300.0,48,2,0.442,0,Rent,Debt consolidation,0
1711,36,58700.0,7.5,653,15400.0,48,0,0.262,0,Mortgage,Business,0
1712,42,95700.0,14.6,661,50800.0,36,4,0.28,0,Rent,Medical,0
1713,64,83000.0,16.5,737,38200.0,36,5,0.242,0,Mortgage,Medical,0
1714,56,61600.0,19.0,672,25200.0,36,5,0.447,0,Mortgage,Medical,0
1715,52,25200.0,11.4,653,22300.0,12,4,0.27,0,Mortgage,Debt consolidation,0
1716,64,25200.0,21.7,744,22600.0,36,5,0.399,0,Mortgage,Medical,0
1717,52,64000.0,17.3,708,33800.0,36,2,0.385,0,Mortgage,Debt consolidation,0
1718,38,25000.0,7.1,693,2700.0,24,2,0.314,0,Rent,Home improvement,0
1719,39,43800.0,13.4,659,23300.0,24,5,0.152,0,Mortgage,Debt consolidation,0
1720,45,57100.0,12.2,642,49100.0,48,4,0.401,0,Mortgage,Debt consolidation,1
1721,22,,0.0,743,23300.0,24,5,0.062,0,Rent,Education,0
1722,57,29400.0,14.5,643,6900.0,36,4,0.03,0,Rent,Business,0
1723,52,46800.0,17.0,769,9900.0,24,2,0.574,0,Mortgage,Business,0
1724,56,63100.0,18.0,586,11300.0,24,3,0.088,0,Own,Debt consolidation,0
1725,46,83300.0,8.0,785,62200.0,48,3,0.063,2,Rent,Education,0
1726,59,66400.0,16.0,708,31000.0,12,4,0.057,0,Rent,Education,0
1727,68,50900.0,20.6,593,17200.0,24,1,0.158,1,Rent,Home improvement,0
1728,48,33800.0,10.5,711,11000.0,60,3,0.219,0,Rent,Debt consolidation,0
1729,41,28700.0,16.3,618,8200.0,36,7,0.382,1,Mortgage,Debt consolidation,1
1730,23,38000.0,2.7,673,30400.0,36,3,0.297,0,Rent,Debt consolidation,0
1731,59,60200.0,16.2,631,24000.0,36,6,0.296,0,Rent,Education,0
1732,65,58000.0,22.4,659,14900.0,24,3,0.312,1,Own,Debt consolidation,0
1733,55,17200.0,13.7,745,11200.0,36,4,0.158,0,Rent,Car,0
1734,63,33100.0,21.0,711,19500.0,36,6,0.118,0,Rent,Business,0
1735,63,89500.0,13.0,580,58900.0,24,8,0.344,0,Rent,Debt consolidation,1
1736,60,51000.0,,585,38200.0,24,1,0.251,0,Mortgage,Debt consolidation,0
1737,44,24100.0,13.5,692,3300.0,36,5,0.135,0,Own,Debt consolidation,0
1738,23,159200.0,5.0,697,8200.0,24,4,0.286,0,Mortgage,Car,0
1739,18,48300.0,0.0,616,4500.0,24,6,0.047,0,Mortgage,Debt consolidation,0
1740,28,59400.0,1.3,797,38700.0,36,4,0.16,0,Mortgage,Car,0
1741,40,59900.0,10.5,735,50600.0,36,3,0.288,0,Rent,Car,0
1742,57,40800.0,13.7,620,13500.0,36,4,0.321,0,Own,Debt consolidation,0
1743,42,34100.0,8.8,612,24300.0,12,2,0.063,0,Own,Car,0
1744,19,141600.0,1.0,652,94800.0,48,6,0.267,0,Mortgage,Home improvement,0
1745,29,,2.8,643,71400.0,60,3,0.669,0,Own,Home improvement,0
1746,69,73900.0,14.5,770,33300.0,36,2,0.264,0,Mortgage,Car,0
1747,70,65400.0,16.9,749,12500.0,60,3,0.41,0,Mortgage,Education,0
1748,37,29700.0,7.6,673,20800.0,36,3,0.331,0,Mortgage,Business,1
1749,60,92900.0,11.2,724,69300.0,12,4,0.068,1,Rent,Home improvement,0
1750,56,32200.0,14.3,736,21000.0,36,6,0.59,0,Mortgage,Education,0
1751,67,56500.0,15.4,675,44300.0,36,4,0.173,0,Rent,Medical,0
1752,65,21600.0,23.7,702,7900.0,60,2,0.492,0,Own,Debt consolidation,0
1753,51,17700.0,19.7,718,11300.0,36,5,0.427,1,Rent,Car,0
1754,38,57500.0,4.8,709,15800.0,36,9,0.258,0,Mortgage,Medical,0
1755,51,32700.0,14.0,608,14000.0,60,3,0.346,0,Rent,Debt consolidation,0
1756,34,18100.0,3.5,616,4600.0,24,7,0.191,0,Mortgage,Business,0
1757,36,64200.0,6.3,647,11600.0,36,3,0.35,0,Mortgage,Debt consolidation,0
1758,50,141500.0,18.2,613,11400.0,36,7,0.419,0,Mortgage,Medical,0
1759,48,98200.0,10.6,552,61000.0,60,6,0.313,0,Own,Medical,1
1760,48,43100.0,11.1,724,34200.0,24,5,0.387,0,Mortgage,Debt consolidation,0
1761,38,49200.0,5.2,698,15600.0,48,0,0.267,0,Mortgage,Home improvement,0
1762,39,76400.0,11.8,563,31700.0,36,5,0.158,1,Rent,Business,1
1763,18,85900.0,0.0,651,4600.0,60,7,0.558,1,Own,Business,0
1764,49,41300.0,11.1,655,16600.0,60,4,0.092,0,Mortgage,Debt consolidation,0
1765,48,49900.0,11.9,685,14400.0,48,7,0.312,0,Rent,Home improvement,1
1766,67,57000.0,17.6,583,30700.0,24,4,0.064,1,Own,Education,1
1767,44,64700.0,13.0,562,53200.0,36,8,0.738,0,Mortgage,Business,1
1768,42,45900.0,13.2,712,22000.0,60,4,0.02,0,Mortgage,Home improvement,0
1769,21,46200.0,0.0,547,28800.0,36,3,0.099,0,Rent,Home improvement,1
1770,28,97700.0,10.0,651,63500.0,60,4,0.066,0,Rent,Debt consolidation,0
1771,35,89700.0,2.5,644,16100.0,48,4,0.444,0,Mortgage,Car,0
1772,37,62200.0,11.5,660,21400.0,36,7,0.168,0,Rent,Debt consolidation,0
1773,37,115800.0,8.0,690,16900.0,24,4,0.117,0,Mortgage,Education,0
1774,38,40400.0,6.5,798,17200.0,36,3,0.062,0,Mortgage,Debt consolidation,0
1775,58,110400.0,14.8,542,88800.0,48,3,0.276,0,Rent,Debt consolidation,1
1776,24,64300.0,2.3,740,29500.0,36,4,0.566,1,Rent,Business,0
1777,35,251600.0,7.4,469,110100.0,12,2,0.26,0,Mortgage,Debt consolidation,0
1778,26,27000.0,0.4,781,6200.0,48,5,0.457,0,Mortgage,Education,0
1779,34,34700.0,5.7,507,10900.0,12,1,0.063,0,Rent,Business,1
1780,54,60400.0,,850,51100.0,36,3,0.206,0,Mortgage,Car,0
1781,20,59800.0,,639,18400.0,36,4,0.477,0,Mortgage,Home improvement,0
1782,35,130000.0,4.3,773,87300.0,36,6,0.466,0,Rent,Debt consolidation,0
1783,19,35100.0,0.0,757,3000.0,24,1,0.325,0,Rent,Education,0
1784,68,77100.0,18.7,635,12300.0,48,6,0.364,0,Rent,Debt consolidation,0
1785,56,87700.0,16.5,641,27600.0,60,7,0.163,0,Rent,Education,0
1786,30,69700.0,5.2,603,56900.0,48,10,0.185,0,Rent,Education,0
1787,28,30300.0,9.9,733,7200.0,60,4,0.596,1,Own,Education,0
1788,23,99100.0,0.0,636,66200.0,24,6,0.241,0,Mortgage,Medical,0
1789,43,90600.0,11.4,604,17400.0,24,5,0.293,0,Rent,Home improvement,0
1790,57,,15.6,713,37800.0,12,4,0.25,0,Rent,Medical,1
1791,48,54300.0,14.4,598,29800.0,48,6,0.033,0,Rent,Medical,0
1792,64,54900.0,20.5,644,31800.0,24,4,0.286,0,Rent,Home improvement,1
1793,36,47100.0,6.7,679,13800.0,60,2,0.114,1,Own,Home improvement,0
1794,32,67500.0,6.1,619,12700.0,36,2,0.378,0,Mortgage,Debt consolidation,0
1795,43,49800.0,7.8,631,40000.0,60,2,0.341,0,Own,Medical,0
1796,28,32100.0,5.8,793,17100.0,36,1,0.048,0,Rent,Business,0
1797,69,29000.0,14.8,654,6700.0,48,6,0.297,0,Rent,Debt consolidation,0
1798,27,33700.0,5.9,641,13500.0,36,3,0.205,0,Own,Debt consolidation,1
1799,43,54800.0,9.9,656,5900.0,36,4,0.435,2,Mortgage,Medical,0
1800,45,48400.0,9.3,706,22000.0,48,3,0.4,2,Mortgage,Debt consolidation,1
1801,21,,0.5,587,22400.0,24,3,0.333,0,Rent,Medical,0
1802,42,63000.0,9.1,704,10300.0,60,5,0.084,1,Rent,Debt consolidation,0
1803,42,35800.0,13.5,690,15300.0,48,2,0.273,0,Rent,Education,0
1804,31,102000.0,13.0,527,60500.0,48,2,0.274,0,Rent,Debt consolidation,1
1805,24,42900.0,6.0,814,36000.0,24,7,0.31,0,Mortgage,Debt consolidation,1
1806,20,39500.0,0.0,787,25600.0,12,4,0.149,0,Mortgage,Education,0
1807,18,62400.0,0.0,606,29800.0,12,6,0.055,0,Own,Car,0
1808,43,19600.0,12.0,580,13800.0,36,2,0.401,0,Rent,Education,0
1809,22,33000.0,0.0,688,9500.0,24,2,0.257,0,Rent,Debt consolidation,0
1810,68,80100.0,16.2,556,49500.0,60,6,0.33,0,Own,Education,0
1811,30,20600.0,4.6,779,1100.0,60,3,0.448,0,Rent,Debt consolidation,0
1812,52,85700.0,16.0,633,9600.0,12,5,0.015,0,Rent,Education,0
1813,53,104400.0,9.2,800,60600.0,48,9,0.323,0,Rent,Debt consolidation,0
1814,44,40800.0,8.2,604,8700.0,24,4,0.335,0,Rent,Medical,0
1815,64,56700.0,20.1,661,36000.0,36,3,0.324,0,Rent,Car,0
1816,23,85800.0,2.1,771,50700.0,24,2,0.159,0,Rent,Business,0
1817,30,38800.0,9.0,644,4000.0,60,4,0.229,0,Mortgage,Home improvement,0
1818,31,75700.0,1.0,692,29000.0,60,4,0.333,0,Mortgage,Medical,1
1819,25,35000.0,7.0,757,20000.0,12,6,0.209,0,Rent,Home improvement,0
1820,33,38600.0,1.4,626,25300.0,24,6,0.447,0,Rent,Home improvement,1
1821,34,32900.0,0.3,569,24500.0,36,4,0.081,0,Mortgage,Debt consolidation,1
1822,58,58200.0,,553,19300.0,36,2,0.171,0,Mortgage,Car,0
1823,33,87500.0,2.6,717,66600.0,12,2,0.172,0,Mortgage,Debt consolidation,0
1824,64,44700.0,18.3,701,15700.0,60,8,0.267,0,Rent,Car,0
1825,58,26000.0,15.8,755,1500.0,60,4,0.242,0,Mortgage,Business,0
1826,65,28500.0,18.2,648,16200.0,36,1,0.364,2,Mortgage,Medical,0
1827,23,59700.0,0.0,556,15200.0,60,4,0.14,1,Rent,Education,1
1828,70,123300.0,22.1,482,19200.0,48,5,0.291,2,Own,Debt consolidation,1
1829,50,59700.0,11.8,850,16100.0,36,5,0.248,0,Own,Education,0
1830,70,40400.0,24.1,712,30500.0,60,3,0.099,0,Rent,Medical,0
1831,36,71900.0,6.7,681,59500.0,36,2,0.102,0,Mortgage,Education,0
1832,68,43500.0,17.1,692,37700.0,36,6,0.449,0,Rent,Debt consolidation,0
1833,49,40600.0,7.3,555,12500.0,24,4,0.425,0,Mortgage,Education,0
1834,21,30400.0,0.7,606,13300.0,48,4,0.11,0,Rent,Debt consolidation,0
1835,39,99100.0,4.6,809,72600.0,24,3,0.56,0,Rent,Business,0
1836,25,13800.0,0.0,723,4400.0,24,3,0.411,0,Mortgage,Business,0
1837,67,73100.0,21.2,609,27600.0,36,0,0.183,0,Rent,Debt consolidation,0
1838,34,38900.0,1.1,572,9800.0,36,5,0.173,0,Own,Debt consolidation,1
1839,29,39900.0,8.6,629,21400.0,24,0,0.313,0,Mortgage,Medical,0
1840,47,114300.0,12.1,645,69800.0,24,12,0.246,1,Mortgage,Debt consolidation,0
1841,40,34300.0,8.7,834,11000.0,60,7,0.284,0,Rent,Education,0
1842,23,34900.0,0.0,655,2500.0,36,1,0.081,0,Rent,Education,0
1843,61,45900.0,19.5,575,31000.0,36,7,0.395,0,Mortgage,Business,1
1844,62,60300.0,17.6,665,34600.0,60,2,0.208,0,Rent,Debt consolidation,0
1845,57,39300.0,13.5,691,9300.0,60,2,0.374,0,Mortgage,Education,0
1846,50,22300.0,13.4,568,7100.0,24,1,0.521,2,Mortgage,Medical,1
1847,39,31800.0,3.4,702,27500.0,36,6,0.475,0,Own,Business,1
1848,46,93000.0,6.3,767,54500.0,36,4,0.02,0,Mortgage,Home improvement,0
1849,45,50900.0,7.4,681,28300.0,36,3,0.398,0,Mortgage,Debt consolidation,0
1850,26,,4.2,606,36500.0,48,4,0.477,0,Mortgage,Education,0
1851,22,43000.0,1.6,628,37000.0,12,5,0.206,0,Mortgage,Business,0
1852,31,35300.0,8.3,537,12000.0,36,6,0.411,0,Mortgage,Medical,1
1853,42,113400.0,6.8,659,32700.0,24,4,0.387,0,Mortgage,Medical,0
1854,26,44600.0,4.9,695,16500.0,36,3,0.164,0,Own,Home improvement,0
1855,23,39300.0,1.7,598,28700.0,24,1,0.502,0,Mortgage,Business,1
1856,63,84800.0,15.2,825,13000.0,60,0,0.306,0,Own,Education,0
1857,37,34200.0,8.8,733,7700.0,36,9,0.135,0,Mortgage,Debt consolidation,0
1858,48,36400.0,11.8,527,8900.0,24,6,0.071,0,Rent,Debt consolidation,0
1859,45,49300.0,8.9,528,29100.0,48,5,0.502,0,Own,Business,1
1860,56,49000.0,15.3,591,29200.0,12,4,0.373,1,Rent,Business,1
